2021-09-09 18:43:34 strips_hgn.utils.logging_setup INFO     Writing logs to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/strips_hgn.log
Epoch 00020: val_loss  was not in top 10
2021-09-09 19:05:51 lightning    INFO     
Epoch 00021: val_loss reached 1.59334 (best 1.59334), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=21-val_loss=1.5933.ckpt as top 10
2021-09-09 19:05:58 lightning    INFO     
Epoch 00022: val_loss reached 1.55619 (best 1.55619), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=22-val_loss=1.5562.ckpt as top 10
2021-09-09 19:06:06 lightning    INFO     
Epoch 00023: val_loss reached 1.99123 (best 1.55619), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=23-val_loss=1.9912.ckpt as top 10
2021-09-09 19:06:11 lightning    INFO     
Epoch 00024: val_loss reached 1.93278 (best 1.55619), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=24-val_loss=1.9328.ckpt as top 10
2021-09-09 19:06:19 lightning    INFO     
Epoch 00025: val_loss  was not in top 10
2021-09-09 19:06:26 lightning    INFO     
Epoch 00026: val_loss  was not in top 10
2021-09-09 19:06:32 lightning    INFO     
Epoch 00027: val_loss reached 1.44276 (best 1.44276), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=27-val_loss=1.4428.ckpt as top 10
2021-09-09 19:06:39 lightning    INFO     
Epoch 00028: val_loss reached 1.71172 (best 1.44276), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=28-val_loss=1.7117.ckpt as top 10
2021-09-09 19:06:45 lightning    INFO     
Epoch 00029: val_loss reached 1.63087 (best 1.44276), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=29-val_loss=1.6309.ckpt as top 10
2021-09-09 19:06:51 lightning    INFO     
Epoch 00030: val_loss  was not in top 10
2021-09-09 19:06:57 lightning    INFO     
Epoch 00031: val_loss  was not in top 10
2021-09-09 19:07:03 lightning    INFO     
Epoch 00032: val_loss reached 1.64065 (best 1.44276), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=32-val_loss=1.6406.ckpt as top 10
2021-09-09 19:07:09 lightning    INFO     
Epoch 00033: val_loss  was not in top 10
2021-09-09 19:07:15 lightning    INFO     
Epoch 00034: val_loss  was not in top 10
2021-09-09 19:07:22 lightning    INFO     
Epoch 00035: val_loss reached 1.62861 (best 1.44276), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=35-val_loss=1.6286.ckpt as top 10
2021-09-09 19:07:27 lightning    INFO     
Epoch 00036: val_loss  was not in top 10
2021-09-09 19:07:33 lightning    INFO     
Epoch 00037: val_loss reached 1.32268 (best 1.32268), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=37-val_loss=1.3227.ckpt as top 10
2021-09-09 19:07:38 lightning    INFO     
Epoch 00038: val_loss reached 1.47458 (best 1.32268), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=38-val_loss=1.4746.ckpt as top 10
2021-09-09 19:07:43 lightning    INFO     
Epoch 00039: val_loss reached 1.24755 (best 1.24755), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=39-val_loss=1.2475.ckpt as top 10
2021-09-09 19:07:50 lightning    INFO     
Epoch 00040: val_loss reached 1.54108 (best 1.24755), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=40-val_loss=1.5411.ckpt as top 10
2021-09-09 19:07:56 lightning    INFO     
Epoch 00041: val_loss  was not in top 10
2021-09-09 19:08:01 lightning    INFO     
Epoch 00042: val_loss reached 1.21603 (best 1.21603), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=42-val_loss=1.2160.ckpt as top 10
2021-09-09 19:08:07 lightning    INFO     
Epoch 00043: val_loss reached 1.25062 (best 1.21603), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=43-val_loss=1.2506.ckpt as top 10
2021-09-09 19:08:12 lightning    INFO     
Epoch 00044: val_loss reached 1.25513 (best 1.21603), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=44-val_loss=1.2551.ckpt as top 10
2021-09-09 19:08:16 lightning    INFO     
Epoch 00045: val_loss  was not in top 10
2021-09-09 19:08:21 lightning    INFO     
Epoch 00046: val_loss  was not in top 10
2021-09-09 19:08:26 lightning    INFO     
Epoch 00047: val_loss  was not in top 10
2021-09-09 19:08:31 lightning    INFO     
Epoch 00048: val_loss  was not in top 10
2021-09-09 19:08:36 lightning    INFO     
Epoch 00049: val_loss reached 1.16941 (best 1.16941), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=49-val_loss=1.1694.ckpt as top 10
2021-09-09 19:08:40 lightning    INFO     
Epoch 00050: val_loss reached 1.30639 (best 1.16941), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=50-val_loss=1.3064.ckpt as top 10
2021-09-09 19:08:47 lightning    INFO     
Epoch 00051: val_loss  was not in top 10
2021-09-09 19:08:52 lightning    INFO     
Epoch 00052: val_loss reached 1.21997 (best 1.16941), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=52-val_loss=1.2200.ckpt as top 10
2021-09-09 19:08:56 lightning    INFO     
Epoch 00053: val_loss reached 1.21880 (best 1.16941), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=53-val_loss=1.2188.ckpt as top 10
2021-09-09 19:09:01 lightning    INFO     
Epoch 00054: val_loss reached 1.09907 (best 1.09907), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=54-val_loss=1.0991.ckpt as top 10
2021-09-09 19:09:06 lightning    INFO     
Epoch 00055: val_loss  was not in top 10
2021-09-09 19:09:11 lightning    INFO     
Epoch 00056: val_loss  was not in top 10
2021-09-09 19:09:16 lightning    INFO     
Epoch 00057: val_loss reached 1.04312 (best 1.04312), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=57-val_loss=1.0431.ckpt as top 10
2021-09-09 19:09:20 lightning    INFO     
Epoch 00058: val_loss reached 1.11113 (best 1.04312), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=58-val_loss=1.1111.ckpt as top 10
2021-09-09 19:09:25 lightning    INFO     
Epoch 00059: val_loss  was not in top 10
2021-09-09 19:09:30 lightning    INFO     
Epoch 00060: val_loss  was not in top 10
2021-09-09 19:09:35 lightning    INFO     
Epoch 00061: val_loss reached 1.18046 (best 1.04312), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=61-val_loss=1.1805.ckpt as top 10
2021-09-09 19:09:39 lightning    INFO     
Epoch 00062: val_loss reached 1.22435 (best 1.04312), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=62-val_loss=1.2244.ckpt as top 10
2021-09-09 19:09:44 lightning    INFO     
Epoch 00063: val_loss  was not in top 10
2021-09-09 19:09:49 lightning    INFO     
Epoch 00064: val_loss reached 1.16657 (best 1.04312), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=64-val_loss=1.1666.ckpt as top 10
2021-09-09 19:09:54 lightning    INFO     
Epoch 00065: val_loss reached 1.20848 (best 1.04312), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=65-val_loss=1.2085.ckpt as top 10
2021-09-09 19:09:59 lightning    INFO     
Epoch 00066: val_loss reached 1.14783 (best 1.04312), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=66-val_loss=1.1478.ckpt as top 10
2021-09-09 19:10:04 lightning    INFO     
Epoch 00067: val_loss  was not in top 10
2021-09-09 19:10:08 lightning    INFO     
Epoch 00068: val_loss reached 1.08747 (best 1.04312), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=68-val_loss=1.0875.ckpt as top 10
2021-09-09 19:10:13 lightning    INFO     
Epoch 00069: val_loss reached 1.00798 (best 1.00798), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=69-val_loss=1.0080.ckpt as top 10
2021-09-09 19:10:18 lightning    INFO     
Epoch 00070: val_loss  was not in top 10
2021-09-09 19:10:23 lightning    INFO     
Epoch 00071: val_loss reached 1.19285 (best 1.00798), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=71-val_loss=1.1929.ckpt as top 10
2021-09-09 19:10:28 lightning    INFO     
Epoch 00072: val_loss  was not in top 10
2021-09-09 19:10:32 lightning    INFO     
Epoch 00073: val_loss  was not in top 10
2021-09-09 19:10:37 lightning    INFO     
Epoch 00074: val_loss reached 1.07710 (best 1.00798), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=74-val_loss=1.0771.ckpt as top 10
2021-09-09 19:10:42 lightning    INFO     
Epoch 00075: val_loss reached 1.14720 (best 1.00798), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=75-val_loss=1.1472.ckpt as top 10
2021-09-09 19:10:47 lightning    INFO     
Epoch 00076: val_loss reached 1.14751 (best 1.00798), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=76-val_loss=1.1475.ckpt as top 10
2021-09-09 19:10:52 lightning    INFO     
Epoch 00077: val_loss  was not in top 10
2021-09-09 19:10:57 lightning    INFO     
Epoch 00078: val_loss  was not in top 10
2021-09-09 19:11:02 lightning    INFO     
Epoch 00079: val_loss reached 1.09055 (best 1.00798), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=79-val_loss=1.0906.ckpt as top 10
2021-09-09 19:11:06 lightning    INFO     
Epoch 00080: val_loss reached 1.10530 (best 1.00798), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=80-val_loss=1.1053.ckpt as top 10
2021-09-09 19:11:11 lightning    INFO     
Epoch 00081: val_loss  was not in top 10
2021-09-09 19:11:16 lightning    INFO     
Epoch 00082: val_loss reached 1.10873 (best 1.00798), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=82-val_loss=1.1087.ckpt as top 10
2021-09-09 19:11:21 lightning    INFO     
Epoch 00083: val_loss reached 1.02793 (best 1.00798), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=83-val_loss=1.0279.ckpt as top 10
2021-09-09 19:11:26 lightning    INFO     
Epoch 00084: val_loss  was not in top 10
2021-09-09 19:11:31 lightning    INFO     
Epoch 00085: val_loss  was not in top 10
2021-09-09 19:11:36 lightning    INFO     
Epoch 00086: val_loss reached 1.01727 (best 1.00798), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=86-val_loss=1.0173.ckpt as top 10
2021-09-09 19:11:41 lightning    INFO     
Epoch 00087: val_loss reached 1.05780 (best 1.00798), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=87-val_loss=1.0578.ckpt as top 10
2021-09-09 19:11:46 lightning    INFO     
Epoch 00088: val_loss reached 1.05434 (best 1.00798), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=88-val_loss=1.0543.ckpt as top 10
2021-09-09 19:11:50 lightning    INFO     
Epoch 00089: val_loss  was not in top 10
2021-09-09 19:11:55 lightning    INFO     
Epoch 00090: val_loss reached 1.09503 (best 1.00798), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=90-val_loss=1.0950.ckpt as top 10
2021-09-09 19:12:00 lightning    INFO     
Epoch 00091: val_loss reached 1.01213 (best 1.00798), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=91-val_loss=1.0121.ckpt as top 10
2021-09-09 19:12:05 lightning    INFO     
Epoch 00092: val_loss reached 1.05761 (best 1.00798), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=92-val_loss=1.0576.ckpt as top 10
2021-09-09 19:12:09 lightning    INFO     
Epoch 00093: val_loss reached 1.02264 (best 1.00798), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=93-val_loss=1.0226.ckpt as top 10
2021-09-09 19:12:15 lightning    INFO     
Epoch 00094: val_loss  was not in top 10
2021-09-09 19:12:19 lightning    INFO     
Epoch 00095: val_loss reached 0.89577 (best 0.89577), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=95-val_loss=0.8958.ckpt as top 10
2021-09-09 19:12:24 lightning    INFO     
Epoch 00096: val_loss  was not in top 10
2021-09-09 19:12:29 lightning    INFO     
Epoch 00097: val_loss reached 1.02955 (best 0.89577), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=97-val_loss=1.0295.ckpt as top 10
2021-09-09 19:12:34 lightning    INFO     
Epoch 00098: val_loss  was not in top 10
2021-09-09 19:12:39 lightning    INFO     
Epoch 00099: val_loss reached 0.97867 (best 0.89577), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=99-val_loss=0.9787.ckpt as top 10
2021-09-09 19:12:44 lightning    INFO     
Epoch 00100: val_loss  was not in top 10
2021-09-09 19:12:49 lightning    INFO     
Epoch 00101: val_loss  was not in top 10
2021-09-09 19:12:54 lightning    INFO     
Epoch 00102: val_loss  was not in top 10
2021-09-09 19:12:58 lightning    INFO     
Epoch 00103: val_loss reached 1.02038 (best 0.89577), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/fold_2/epoch=103-val_loss=1.0204.ckpt as top 10
