2021-09-29 11:43:32 strips_hgn.utils.logging_setup INFO     Writing logs to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/strips_hgn.log
2021-09-29 12:03:55 lightning    INFO     
Epoch 00032: val_loss reached 3.72209 (best 3.72209), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=32-val_loss=3.7221.ckpt as top 10
2021-09-29 12:04:26 lightning    INFO     
Epoch 00033: val_loss reached 4.03302 (best 3.72209), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=33-val_loss=4.0330.ckpt as top 10
2021-09-29 12:05:01 lightning    INFO     
Epoch 00034: val_loss reached 3.96012 (best 3.72209), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=34-val_loss=3.9601.ckpt as top 10
2021-09-29 12:05:31 lightning    INFO     
Epoch 00035: val_loss reached 3.60111 (best 3.60111), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=35-val_loss=3.6011.ckpt as top 10
2021-09-29 12:06:02 lightning    INFO     
Epoch 00036: val_loss reached 3.87583 (best 3.60111), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=36-val_loss=3.8758.ckpt as top 10
2021-09-29 12:06:36 lightning    INFO     
Epoch 00037: val_loss reached 4.16858 (best 3.60111), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=37-val_loss=4.1686.ckpt as top 10
2021-09-29 12:07:07 lightning    INFO     
Epoch 00038: val_loss reached 3.46907 (best 3.46907), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=38-val_loss=3.4691.ckpt as top 10
2021-09-29 12:07:38 lightning    INFO     
Epoch 00039: val_loss reached 3.38148 (best 3.38148), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=39-val_loss=3.3815.ckpt as top 10
2021-09-29 12:08:08 lightning    INFO     
Epoch 00040: val_loss reached 3.91049 (best 3.38148), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=40-val_loss=3.9105.ckpt as top 10
2021-09-29 12:08:39 lightning    INFO     
Epoch 00041: val_loss reached 3.84598 (best 3.38148), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=41-val_loss=3.8460.ckpt as top 10
2021-09-29 12:09:09 lightning    INFO     
Epoch 00042: val_loss reached 3.20877 (best 3.20877), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=42-val_loss=3.2088.ckpt as top 10
2021-09-29 12:09:40 lightning    INFO     
Epoch 00043: val_loss reached 3.34236 (best 3.20877), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=43-val_loss=3.3424.ckpt as top 10
2021-09-29 12:10:09 lightning    INFO     
Epoch 00044: val_loss reached 3.59121 (best 3.20877), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=44-val_loss=3.5912.ckpt as top 10
2021-09-29 12:10:37 lightning    INFO     
Epoch 00045: val_loss reached 3.17548 (best 3.17548), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=45-val_loss=3.1755.ckpt as top 10
2021-09-29 12:11:05 lightning    INFO     
Epoch 00046: val_loss  was not in top 10
2021-09-29 12:11:33 lightning    INFO     
Epoch 00047: val_loss  was not in top 10
2021-09-29 12:12:01 lightning    INFO     
Epoch 00048: val_loss reached 3.34091 (best 3.17548), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=48-val_loss=3.3409.ckpt as top 10
2021-09-29 12:12:29 lightning    INFO     
Epoch 00049: val_loss reached 3.18792 (best 3.17548), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=49-val_loss=3.1879.ckpt as top 10
2021-09-29 12:12:57 lightning    INFO     
Epoch 00050: val_loss reached 3.42609 (best 3.17548), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=50-val_loss=3.4261.ckpt as top 10
2021-09-29 12:13:26 lightning    INFO     
Epoch 00051: val_loss  was not in top 10
2021-09-29 12:13:54 lightning    INFO     
Epoch 00052: val_loss reached 3.40104 (best 3.17548), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=52-val_loss=3.4010.ckpt as top 10
2021-09-29 12:14:22 lightning    INFO     
Epoch 00053: val_loss  was not in top 10
2021-09-29 12:14:50 lightning    INFO     
Epoch 00054: val_loss reached 3.55975 (best 3.17548), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=54-val_loss=3.5597.ckpt as top 10
2021-09-29 12:15:18 lightning    INFO     
Epoch 00055: val_loss reached 3.54564 (best 3.17548), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=55-val_loss=3.5456.ckpt as top 10
2021-09-29 12:15:46 lightning    INFO     
Epoch 00056: val_loss reached 3.48090 (best 3.17548), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=56-val_loss=3.4809.ckpt as top 10
2021-09-29 12:16:14 lightning    INFO     
Epoch 00057: val_loss  was not in top 10
2021-09-29 12:16:43 lightning    INFO     
Epoch 00058: val_loss reached 3.21533 (best 3.17548), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=58-val_loss=3.2153.ckpt as top 10
2021-09-29 12:17:12 lightning    INFO     
Epoch 00059: val_loss reached 3.02904 (best 3.02904), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=59-val_loss=3.0290.ckpt as top 10
2021-09-29 12:17:40 lightning    INFO     
Epoch 00060: val_loss reached 3.02485 (best 3.02485), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=60-val_loss=3.0248.ckpt as top 10
2021-09-29 12:18:08 lightning    INFO     
Epoch 00061: val_loss  was not in top 10
2021-09-29 12:18:36 lightning    INFO     
Epoch 00062: val_loss reached 3.15730 (best 3.02485), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=62-val_loss=3.1573.ckpt as top 10
2021-09-29 12:19:04 lightning    INFO     
Epoch 00063: val_loss  was not in top 10
2021-09-29 12:19:32 lightning    INFO     
Epoch 00064: val_loss reached 3.13243 (best 3.02485), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=64-val_loss=3.1324.ckpt as top 10
2021-09-29 12:20:00 lightning    INFO     
Epoch 00065: val_loss  was not in top 10
2021-09-29 12:20:28 lightning    INFO     
Epoch 00066: val_loss  was not in top 10
2021-09-29 12:20:56 lightning    INFO     
Epoch 00067: val_loss reached 2.91460 (best 2.91460), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=67-val_loss=2.9146.ckpt as top 10
2021-09-29 12:21:24 lightning    INFO     
Epoch 00068: val_loss reached 3.03431 (best 2.91460), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=68-val_loss=3.0343.ckpt as top 10
2021-09-29 12:21:52 lightning    INFO     
Epoch 00069: val_loss  was not in top 10
2021-09-29 12:22:20 lightning    INFO     
Epoch 00070: val_loss reached 3.18833 (best 2.91460), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=70-val_loss=3.1883.ckpt as top 10
2021-09-29 12:22:48 lightning    INFO     
Epoch 00071: val_loss  was not in top 10
2021-09-29 12:23:17 lightning    INFO     
Epoch 00072: val_loss  was not in top 10
2021-09-29 12:23:44 lightning    INFO     
Epoch 00073: val_loss reached 2.73258 (best 2.73258), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=73-val_loss=2.7326.ckpt as top 10
2021-09-29 12:24:12 lightning    INFO     
Epoch 00074: val_loss  was not in top 10
2021-09-29 12:24:41 lightning    INFO     
Epoch 00075: val_loss reached 2.94575 (best 2.73258), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=75-val_loss=2.9457.ckpt as top 10
2021-09-29 12:25:09 lightning    INFO     
Epoch 00076: val_loss  was not in top 10
2021-09-29 12:25:38 lightning    INFO     
Epoch 00077: val_loss reached 3.03227 (best 2.73258), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=77-val_loss=3.0323.ckpt as top 10
2021-09-29 12:26:06 lightning    INFO     
Epoch 00078: val_loss  was not in top 10
2021-09-29 12:26:36 lightning    INFO     
Epoch 00079: val_loss reached 2.95428 (best 2.73258), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=79-val_loss=2.9543.ckpt as top 10
2021-09-29 12:27:04 lightning    INFO     
Epoch 00080: val_loss  was not in top 10
2021-09-29 12:27:38 lightning    INFO     
Epoch 00081: val_loss  was not in top 10
2021-09-29 12:28:12 lightning    INFO     
Epoch 00082: val_loss reached 2.80499 (best 2.73258), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=82-val_loss=2.8050.ckpt as top 10
2021-09-29 12:28:46 lightning    INFO     
Epoch 00083: val_loss reached 2.80204 (best 2.73258), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=83-val_loss=2.8020.ckpt as top 10
2021-09-29 12:29:19 lightning    INFO     
Epoch 00084: val_loss  was not in top 10
2021-09-29 12:30:02 lightning    INFO     
Epoch 00085: val_loss reached 2.79909 (best 2.73258), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=85-val_loss=2.7991.ckpt as top 10
2021-09-29 12:30:47 lightning    INFO     
Epoch 00086: val_loss reached 2.70177 (best 2.70177), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=86-val_loss=2.7018.ckpt as top 10
2021-09-29 12:31:17 lightning    INFO     
Epoch 00087: val_loss reached 2.73861 (best 2.70177), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=87-val_loss=2.7386.ckpt as top 10
2021-09-29 12:31:50 lightning    INFO     
Epoch 00088: val_loss  was not in top 10
2021-09-29 12:32:24 lightning    INFO     
Epoch 00089: val_loss reached 2.73431 (best 2.70177), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=89-val_loss=2.7343.ckpt as top 10
2021-09-29 12:32:57 lightning    INFO     
Epoch 00090: val_loss  was not in top 10
2021-09-29 12:33:32 lightning    INFO     
Epoch 00091: val_loss  was not in top 10
2021-09-29 12:34:06 lightning    INFO     
Epoch 00092: val_loss reached 2.71397 (best 2.70177), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-29T11:43:32.992967/fold_0/epoch=92-val_loss=2.7140.ckpt as top 10
2021-09-29 12:34:40 lightning    INFO     
Epoch 00093: val_loss  was not in top 10
2021-09-29 12:35:13 lightning    INFO     
Epoch 00094: val_loss  was not in top 10
2021-09-29 12:35:48 lightning    INFO     
Epoch 00095: val_loss  was not in top 10
2021-09-29 12:36:21 lightning    INFO     
Epoch 00096: val_loss  was not in top 10
2021-09-29 12:37:03 lightning    INFO     
Epoch 00097: val_loss  was not in top 10
2021-09-29 12:37:44 lightning    INFO     
Epoch 00098: val_loss  was not in top 10
2021-09-29 12:38:19 lightning    INFO     
Epoch 00099: val_loss  was not in top 10
2021-09-29 12:38:53 lightning    INFO     
Epoch 00100: val_loss  was not in top 10
2021-09-29 12:39:27 lightning    INFO     
Epoch 00101: val_loss  was not in top 10
2021-09-29 12:40:02 lightning    INFO     
Epoch 00102: val_loss  was not in top 10
2021-09-29 12:40:38 lightning    INFO     
Epoch 00103: val_loss  was not in top 10
2021-09-29 12:41:11 lightning    INFO     
Epoch 00104: val_loss  was not in top 10
2021-09-29 12:41:44 lightning    INFO     
Epoch 00105: val_loss  was not in top 10
2021-09-29 12:42:17 lightning    INFO     
Epoch 00106: val_loss  was not in top 10
2021-09-29 12:42:48 lightning    INFO     
Epoch 00107: val_loss  was not in top 10
2021-09-29 12:43:21 lightning    INFO     
Epoch 00108: val_loss  was not in top 10
2021-09-29 12:43:52 lightning    INFO     
Epoch 00109: val_loss  was not in top 10
2021-09-29 12:44:24 lightning    INFO     
Epoch 00110: val_loss  was not in top 10
2021-09-29 12:44:55 lightning    INFO     
Epoch 00111: val_loss  was not in top 10
